"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"0410136","PE-1379: COOLING WATER","Outfall","COOLING WATER FROM MCMAHON PLANT","","","","56.146700","-120.6778","","1:50,000 scale map","","","1379","","","","","11/1/1996 10:42:16 AM","4/27/2005 3:53:22 PM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by Steve Jenvey from 70 Omineca-Peace, Prince George","8/22/1990",""
"0430055","THORNHILL CREEK SITE #1","Seepage or Seepage Pools","SURFACE WATER AT FOOT OF THE THORNHILL LANDFILL SITE","","","","54.492200","-128.4808","","1:50,000 scale map","","","4057","","","","","11/1/1996 10:42:17 AM","5/14/1998 2:25:25 PM","Created by  EMS from 60 Skeena","Updated by   from 60 Skeena","11/30/1984",""
"0430056","THORNHILL CREEK SITE #2","River, Stream, or Creek","INTERMITTENT STREAM DRAINING DUMPSITE AREA ON FAR SIDE OF LARGE BEAVER POND","","","","54.493900","-128.4822","","1:50,000 scale map","","","4057","","","","","11/1/1996 10:42:17 AM","5/14/1998 2:26:58 PM","Created by  EMS from 60 Skeena","Updated by   from 60 Skeena","11/30/1984",""
"0500425","RIVERSIDE ARMSTRONG (PE 368) INFILTRATION BASIN EFFLUENT","In-Plant","SAMPLE EFFLUENT BETWEEN FILTRATION AND EXFILTRATION PONDS","","","","50.386900","-119.225","","1:50,000 scale map","","","368","","","","","11/1/1996 10:42:28 AM","7/17/2001 8:47:39 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","8/15/1989",""
"0500647","LAWSON C-LAVINGTON-PR04542-U/S SPIDER CR","River, Stream, or Creek","SAMPLE LAWSON CR THREE METERS ABOVE THE CONFLUENCE OF LAWSON CR AND SPIDER CR","","","","50.232200","-119.0267","","1:50,000 scale map","","","4542","","","","","11/1/1996 10:42:31 AM","7/17/2001 8:48:10 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/18/1990",""
"0500754","NARAMATA C U/S PE04436","River, Stream, or Creek","SAMPLE CREEK AT BRIDGE ON 8TH STREET IN NARAMATA.","","","","49.596400","-119.5919","","1:50,000 scale map","","","4436","","","","","11/1/1996 10:42:32 AM","7/17/2001 8:48:29 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500759","SHUSWAP R @ MOUTH MABEL L (PE00173)","River, Stream, or Creek","SHUSWAP R NEAR RIGHT BANK WHERE ROAD FROM SHUSWAP FALLS NEARS THE RIVER AND MABEL L. SITE D/S LUMBY STP AND SEVERAL SAWMILLS","","","","50.429700","-118.7492","","1:50,000 scale map","","","173","","","","","11/1/1996 10:42:32 AM","7/17/2001 8:48:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/20/1990",""
"0500845","BIG WHITE STP AT POND OUTLET","Tile Field","SAMPLE EFFLUENT AT LIFT STATION, FOLLOWING LAGOON TREATMENT, PRIOR TO GOING TO INFILTRATION FIELDS.","","","","49.713600","-118.9253","","1:50,000 scale map","","","3871","","","","","11/1/1996 10:42:34 AM","7/17/2001 8:48:49 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","3/4/1993",""
"0500931","PLACER LAKE (PE00261)","Lake or Pond","PLACER LAKE AT APPROXIMATE GEOGRAPHIC CENTRE","","","","49.110600","-120.4858","","1:50,000 scale map","","","261","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:21 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/25/1990",""
"0500933","ISSITZ LAKE (PE00261)","Lake or Pond","SAMPLED AT APPROXIMATE GEOGRAPHIC CENTRE","","","","49.428100","-120.3542","","1:50,000 scale map","","","261","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:22 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/25/1990",""
"0600427","LOGAN LK; MONIT. WELL 1020","Well","SAMPLE AT WELL LOCATED AT THE S/W CORNER OF LOGAN LK SOUTH INFILTRATION POND DISPOSAL SITE.","","","","50.472800","-120.8247","","1:50,000 scale map","","","433","","","","","11/1/1996 10:42:49 AM","10/11/2002 10:29:54 AM","Created by  EMS from 30 Southern Region, Kamloops","Updated by DAVID MARDON from 30 Southern Region, Kamloops","11/30/1984",""
"E100255","DUNCAN PAVING; BAGHOUSE (PA2677)","Stack","STACK SAMPLING PLATFORM","","","","48.809400","-123.75","","1:50,000 scale map","","","2677","","","","","11/1/1996 10:43:49 AM","11/5/1997 4:06:56 PM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by BERNIE TAEKEMA from 10 Vancouver Island, Nanaimo","8/29/1990",""
"E100258","HUB CITY PAVING; BAGHOUSE (PA2801)","Stack"," Comments:   LOT 1, SEC. 4,5,6,7 RANGE 5,6,7 CRANBERRY DIST. PLAN 10168 EXCEPT PARCEL A","","","","49.072800","-123.8856","","1:50,000 scale map","","","2801","","","","","11/1/1996 10:43:49 AM","10/24/1997 3:41:28 PM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by MICHAEL SLOAN from 10 Vancouver Island, Nanaimo","8/30/1990",""
"E100402","TAYCO PAVING LTD. BAGHOUSE STACK","Stack"," Comments: This is a new legal description as the plant will be moving in early July 1998.","","","","49.631700","-125.0117","","1:50,000 scale map","","","3956","","","","","11/1/1996 10:43:50 AM","5/28/1998 1:31:58 PM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by BERNIE TAEKEMA from 10 Vancouver Island, Nanaimo","8/22/1990",""
"E100496","ISLAND ASPHALT;VICTORIA-BAGHOUSE STACK PE2768","Stack","STACK SAMPLING PLATFORM","","","","48.433100","-123.3692","","1:50,000 scale map","","","2768","","","","","11/1/1996 10:43:51 AM","11/6/1997 8:18:44 AM","Created by  EMS from 10 Vancouver Island, Nanaimo","Updated by BERNIE TAEKEMA from 10 Vancouver Island, Nanaimo","8/29/1990",""
"E100958","HOWE SO ANVIL IS PE2784 AT FINAL DISCHARGE","Outfall","AT FLOW MEASURING DEVICE","","","","49.397800","-123.2521","","GOAT- orthoimagery (NAD83)","","","2784","","","","","11/1/1996 10:44:01 AM","4/3/1998 1:08:53 PM","Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey","11/30/1984",""
"E101025","ECOWASTE INDUSTRIES PR-4922 REFUSE SITE","Landfill","Note:  Bkgd. sites = WASTE Sites 8-16 Comments:   REMNANT J, SECTION 27, REMNANT C, SECTION 22, ALL OF BLOCK 4 NORTH, RANGE 5 WEST, PLAN 19680, N.W.D. E","","","","49.154800","-123.0548","","GOAT- orthoimagery (NAD83)","","","4922","","","","","11/1/1996 10:44:02 AM","4/3/1998 3:31:55 PM","Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey","5/18/1990",""
"E102373","EVANS FOREST PRODUCTS (PA-2662) HOG FUEL MAIN STACK","Stack","SAMPLING PLATFORM MID STACK Comments:   The legal description is as follows:  that part of the North 12 of the N. E. 14 of the Sec. 14, TP 27, Range 22 W5M which lies west of a line parallel to and 50 ft. from the boundary of the R/W of CPR as shown on Plan 633-B, Kootenay District.","","","","51.312800","-116.9825","","GOAT- 1:20,000 TRIM (NAD83)","","","2662","","","","","11/1/1996 10:44:20 AM","4/26/1999 1:22:57 PM","Created by  EMS from 41 Kootenay, Cranbrook","Updated by William (Hugh) Auld from 41 Kootenay, Cranbrook","8/8/1990",""
"E102907","COMINCO (PA-2691) GRANULATED LAUNDER VENT S-47","Stack","SLAG FURNACES GRANULATING LAUNDER VENT DISCHARGE ASSOCIATEDWITH APPENDIX 10 AND SHOWN IN APPENDIX A-2","","","","49.098800","-117.7111","","GOAT- 1:20,000 TRIM (NAD83)","","","2691","","","","","11/1/1996 10:44:25 AM","12/10/1998 2:45:51 PM","Created by  EMS from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson","9/10/1990",""
"E102908","COMINCO (PA-2691) #2 CRANE AISLE VENT STACK S-37","Stack","BLAST FURNACE TAPPER-SETTLER AREA VENT DISCHARGE ASSOCIATEDWITH APPENDIX 11 AND SHOWN IN APPENDIX A-2","","","","49.099000","-117.7114","","GOAT- 1:20,000 TRIM (NAD83)","","","2691","","","","","11/1/1996 10:44:25 AM","12/10/1998 2:47:37 PM","Created by  EMS from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson","9/10/1990",""
"E102910","COMINCO (PA-2691) SLAG LEACH SOLIDS PREPARATION BAGHOUSE STACK S-41","Stack","SLAG FUMING DUST LOADING VENT DISCHARGE ASSOCIATED WITHAPPENDIX 13 AND SHOWN IN APPENDIX A-1","","","","49.100500","-117.712","","GOAT- 1:20,000 TRIM (NAD83)","","","2691","","","","","11/1/1996 10:44:25 AM","12/10/1998 2:50:27 PM","Created by  EMS from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson","9/10/1990",""
"E102970","COMINCO (PA-2692) NO.2 SULFIDE ELECT. COOL. TOWER STACK","Stack","COOLING TOWER STACK DISCHARGE Z-32ASSOCIATED WITH APPENDIX 09 AND SHOWN IN APPENDIX A-1","","","","49.094400","-117.6542","","1:50,000 scale map","","","2692","","","","","11/1/1996 10:44:26 AM","12/23/1998 1:41:49 PM","Created by  EMS from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson","9/11/1990",""
"E102971","COMINCO (PA-2692) NO.1 SULFIDE ELECT. COOL. TOWER STACK","Stack","COOLING TOWER STACK Z-31ASSOCIATED WITH APPENDIX 09 AND SHOWN IN APPENDIX A-1","","","","49.100800","-117.7175","","1:50,000 scale map","","","2692","","","","","11/1/1996 10:44:26 AM","12/23/1998 1:41:22 PM","Created by  EMS from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson","9/11/1990",""
"E103251","WELDWOOD (PA-03725) #3 HOG FUEL BOILER","Stack","","","","","52.946700","-122.4853","","1:50,000 scale map","","","3725","","","","","11/1/1996 10:44:28 AM","1/9/1998 10:42:50 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by KAREY DUGGAN from 50 Cariboo, Williams Lake","11/8/1990",""
"E103377","POTLINE SCRUBBER 1","Stack","SCRUBBER SERVING POTROOMS 1A AND 1B. PERMIT PA-2552 APPENDIX 9 INDICATES POTLINES 1C AND 2A.","","","","54.004400","-128.6947","","1:50,000 scale map","","","100138","","","","","11/1/1996 10:44:29 AM","9/20/2001 3:55:37 PM","Created by  EMS from 60 Skeena","Updated by Hoa Le from 60 Skeena","7/3/1990",""
"E103378","POTLINE SCRUBBER 2","Stack","SCRUBBER SERVING POTROOMS 1C AND 2A. PERMIT PA-2552 APPENDIX 10 INDICATES POTLINES 2B AND 2C.","","","","54.005300","-128.6942","","1:50,000 scale map","","","100138","","","","","11/1/1996 10:44:29 AM","9/20/2001 3:57:52 PM","Created by  EMS from 60 Skeena","Updated by Hoa Le from 60 Skeena","7/3/1990",""
"E103379","POTLINE SCRUBBER 3","Stack","SCRUBBER SERVING POTROOMS 2B AND 2C, BUT PERMIT PA-2552 INDICATES POTLINES 3A AND 3B.","","","","54.005600","-128.7011","","1:50,000 scale map","","","100138","","","","","11/1/1996 10:44:29 AM","9/20/2001 4:00:30 PM","Created by  EMS from 60 Skeena","Updated by Hoa Le from 60 Skeena","7/3/1990",""
"E103380","POTLINE SCRUBBER 4","Stack","SCRUBBER SERVING POTROOMS 3A AND 3B, BUT PERMIT PA-2552 SAYS POTLINES 4A AND 4B.","","","","54.007800","-128.6972","","1:50,000 scale map","","","100138","","","","","11/1/1996 10:44:29 AM","9/20/2001 4:03:12 PM","Created by  EMS from 60 Skeena","Updated by Hoa Le from 60 Skeena","7/4/1990",""
"E103381","POTLINE SCRUBBER 5","Stack","SCRUBBER SERVING POTROOMS 4A AND 4B, BUT PERMIT PA-2552 APPENDIX 13 SAYS POTLINES 5A AND 5B.","","","","54.008300","-128.6972","","1:50,000 scale map","","","100138","","","","","11/1/1996 10:44:29 AM","9/20/2001 4:05:23 PM","Created by  EMS from 60 Skeena","Updated by Hoa Le from 60 Skeena","7/4/1990",""
"E103383","POTLINE SCRUBBER 8","Stack","SCRUBBER SERVING POTROOM 7B BUT PERMIT PA-2552 APPENDIX 15 SAYS POTLINES 8A AND 8B.","","","","54.013600","-128.7011","","1:50,000 scale map","","","100138","","","","","11/1/1996 10:44:30 AM","9/20/2001 4:08:41 PM","Created by  EMS from 60 Skeena","Updated by Hoa Le from 60 Skeena","7/4/1990",""
"E104857","PA-02761 PG PULP #1 RECOVERY BOILERS","Stack","Low odor recovery boiler","","","","53.920800","-122.6836","","1:50,000 scale map","","","2761","","","","","11/1/1996 10:44:38 AM","11/8/2005 3:34:17 PM","Created by  EMS from 70 Omineca-Peace, Prince George","Updated by MAUREEN BILAWCHUK from 70 Omineca-Peace, Prince George","8/20/1990",""
"E104949","KELOWNA STP - MAIN PLANT @ OUTLET OF CHLORINE CONTACT TK  2?","Outfall","SAMPLE EFFLUENT AT OUTLET OF CHLORINE CONTACT TANK - PE 00060 - DISCHARGE TO OKANAGAN LAK ALLOWED UNDER PE 05724","","","","49.864200","-119.4836","","1:50,000 scale map","","","12211","","","","","11/1/1996 10:44:38 AM","3/23/2005 11:36:21 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by Mike Reiner from 80 Southern Region, Penticton","11/30/1984",""
"E104957","NORD; LUMBY LANDFILL (PR15282)","Landfill","NORD, Lumby Landfill, Discharge of Refuse Comments:   LEGAL DESCRIPTION -- LOCATED AT THE S.W. 1/4 OF THE S.E. 1/4 OF SECTIO N 13, TP. 2, O.D.Y.D. APPROX.","","","","50.298900","-118.9497","","1:50,000 scale map","","","15282","","","","","11/1/1996 10:44:39 AM","3/24/2004 9:49:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton","9/19/1990",""
"E104958","RDKB - GRAND FORKS REFUSE SITE (PR01770)","Landfill","NOT AVAILABLE","","","","49.050300","-118.4425","","1:50,000 scale map","","","15290","","","","","11/1/1996 10:44:39 AM","7/17/2001 8:49:30 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/19/1990",""
"E104960","SPALLUMCHEEN/ARMSTRONG - REFUSE (PR02124)","Landfill","N/A Comments: The location of the point of discharge is inside the ultimate footprint of th","","","","50.446900","-119.1678","","1:50,000 scale map","","","15284","","","","","11/1/1996 10:44:39 AM","7/17/2001 8:49:31 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/19/1990",""
"E104962","RDKB - BEAVERDELL REFUSE PR 15295","Landfill","RDKB, Beaverdell Landfill, Discharge of refuse","","","","49.388600","-119.0969","","1:50,000 scale map","","","15295","","","","","11/1/1996 10:44:39 AM","7/17/2001 8:49:32 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/20/1990",""
"E104964","RDKB; VILLAGE OF MIDWAY PR 15291","Landfill","RDKB, Village of Midway, Landfill Discharge of refuse","","","","49.005800","-118.8244","","1:50,000 scale map","","","2985","","","","","11/1/1996 10:44:39 AM","7/17/2001 8:49:33 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/19/1990",""
"E104971","BRENDA MINES - DOMESTIC (PE00211)","Seepage or Seepage Pools","SAMPLE AT OUTLET OF CHLORINATOR PRIOR TO DISCHARGE TO TAILINGSPOND Comments:   LEGAL DESCRIPTION -- ROY MINING CLAIM GROUP, O.D.Y.D., (BRENDA MINE) LOT 5155","","","","49.867500","-119.9819","","1:50,000 scale map","","","211","","","","","11/1/1996 10:44:39 AM","7/17/2001 8:49:35 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/18/1990",""
"E104990","BIG WHITE - SLUDGE PITS (PE06404)","Seepage or Seepage Pools","NOT APPLICABLE Comments:   The location of the point of discharge is area 10, position of corner is 2170 metres west of and 890 metres south of D.L. 4109 S.D.Y.D.","","","","49.719200","-118.9467","","1:50,000 scale map","","","6404","","","","","11/1/1996 10:44:40 AM","7/17/2001 8:49:41 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/19/1990",""
"E104994","NORD - CHERRYVILLE REFUSE PR15285","Landfill","NOT APPLICABLE Comments:   LEGAL DESCRIPTION -- PART OF THE SOUTHEAST 1/4 OF SECTION 33, TP. 57, O.D.Y.D. APPROX LOCATED AS SHOWN ON THE ATTACHED APPENDIX A-1","","","","50.258900","-118.6094","","1:50,000 scale map","","","15285","","","","","11/1/1996 10:44:40 AM","7/17/2001 9:00:39 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/19/1990",""
"E104995","PEACHLAND - REFUSE (PR02638)","Landfill","NOT APPLICABLE","","","","49.758300","-119.8097","","1:50,000 scale map","","","12216","","","","","11/1/1996 10:44:40 AM","7/17/2001 8:49:43 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/19/1990",""
"E104997","RDKB -- ROCK CREEK REFUSE PR 15292","Landfill","RDKB, Rock Ck Landfill, Discharge of Refuse","","","","49.056900","-118.9694","","1:50,000 scale map","","","15292","","","","","11/1/1996 10:44:40 AM","7/17/2001 9:04:03 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/20/1990",""
"E104998","RDKB - CHRISTINA LK REFUSE PR 15293","Landfill","RDKB Christina Lake Landfill Discharge of Refuse Comments:   LEGAL DESCRIPTION -- A 4 HECTARE PORTION OF D.L. 313, PLAN 28604, S.D. Y.D. AND LOT 1, D.L. 312, PLAN 11419 S.D.Y.D.","","","","49.010300","-118.2011","","1:50,000 scale map","","","15293","","","","","11/1/1996 10:44:40 AM","7/17/2001 8:49:44 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/20/1990",""
"E104999","RDKB - GREENWOOD REFUSE (PR05340)","Landfill","NOT APPLICABLE Comments:   LEGAL DESCRIPTION -- A 4 HECTARE PORTION OF D.L. 2702, TWO HUNDRED (200) METRES NORTH OF D.L. 3791S AND ADJACENT TO D.L. 620 S.D.Y.D.","","","","49.100300","-118.6917","","1:50,000 scale map","","","15294","","","","","11/1/1996 10:44:41 AM","7/17/2001 9:00:40 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/20/1990",""
"E105007","PRINCETON STP; SPRAY IRRIGATION","Irrigation Spray/Sludge","SAMPLE FROM PIPE WITHIN PUMPHOUSE","","","","49.459400","-120.48","","1:50,000 scale map","","","1236","","","","","11/1/1996 10:44:41 AM","7/17/2001 8:49:48 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/13/1990",""
"E105042","31 MHP; 2 MOBILES/SEPTIC TANK & SHARED FIELDS","Septic Tank"," Comments:   Lot A, DL 472 & 454, Plan 42147, ODYD, and Lot B, Plan 42147, ODYD","","","","49.618300","-119.6742","","1:50,000 scale map","","","6489","","","","","11/1/1996 10:44:41 AM","7/17/2001 8:49:51 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/13/1990",""
"E105044","SUMMERLAND; OKANAGAN LAKESHORE ESTATES","Seepage or Seepage Pools","","","","","49.702500","-119.7436","","1:50,000 scale map","","","6532","","","","","11/1/1996 10:44:41 AM","7/17/2001 8:49:52 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/13/1990",""
"E105046","VERNON; STRATAK399; SEPTIC TANK EFFLUENT","Outfall","","","","","50.159700","-119.4422","","1:50,000 scale map","","","6716","","","","","11/1/1996 10:44:42 AM","7/17/2001 8:49:53 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/13/1990",""
"E105343","WOOD WASTE BEEHIVE  BURNER RIVERSIDE LUMBY PA 2011","Stack","WOOD WASTE BEEHIVE  BURNER","","","","50.234400","-119.0283","","1:50,000 scale map","","","2011","","","","","11/1/1996 10:44:43 AM","8/2/2001 2:18:39 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by Conrad Pryce from 80 Southern Region, Penticton","9/18/1990",""
"E105371","BRENDA MINE -P`LAND -PE00263 -TLGS D/S CLSFR","In-Plant","TAILINGS SAMPLED BELOW SAND CLASSIFIER AT LOWER END OF CULVERT Comments:   Discharge to tailings pond ... no positive discharge from pond.","","","","49.860600","-119.9444","","1:50,000 scale map","","","263","","","","","11/1/1996 10:44:43 AM","7/17/2001 9:00:41 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/18/1990",""
"E105389","SUMAC WINES SUMMERLAND-PE06230-SEPTIC TANK","Seepage or Seepage Pools","SAMPLE FROM SEPTIC TANK PRIOR TO GROUND DISPOSAL","","","","49.620000","-119.6792","","1:50,000 scale map","","","6230","","","","","11/1/1996 10:44:43 AM","7/17/2001 8:50:01 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E105417","WET SCRUBBER","Stack","","","","","49.505300","-119.6397","","1:50,000 scale map","","","4086","","","","","11/1/1996 10:44:43 AM","7/17/2001 8:50:02 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
"E105488","SUMMERLAND SWEETS - PE02156 - PUMP HOUSE","Combined Sewer","SAMPLED AT SUMP NORTH OF PLANT PRIOR TO GROUND DISPOSAL Comments:   LOT A, D.L. 441, PLAN 21300, AND LOT 2, PLAN 17063 MUNICIPAL DISTRICT OF SUMMERLAND.","","","","49.571100","-119.6539","","1:50,000 scale map","","","2156","","","","","11/1/1996 10:44:44 AM","7/17/2001 8:50:05 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/20/1990",""
"E105509","CO-OP COOLING WATER DISCHARGE","Seepage or Seepage Pools","COOLING WATER SAMPLED FROM ENGINE ROOM","","","","49.146700","-119.5747","","1:50,000 scale map","","","2826","","","","","11/1/1996 10:44:45 AM","7/17/2001 8:50:09 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/17/1990",""
