"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E289493","W12 MONITORING WELL BELL MINE PE1505","Well","Installed on east side of property down-gradient from TEX impoundment & up-gradient of Rum Bay. Completion Depth of 17.8m, well screen installed in natural clay till. Permit amendment 2012 - GWMP","","","","54.98674","-126.21814","","Geographic Positioning System (NAD83)","","","1505","720","metre","",NA,2012-04-23 14:55:31,2012-04-24 14:29:49,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-23,""
"E289510","OBS WELL 422 - LOGAN LAKE (PIKES ROAD; SOUTH OF CHARTRAND CREEK)","Well","Use agreement with District of Logan Lake Well TW2-98. WTN.80135; Aquifer 822 ll lC. Located near the junction of Mamit Lk Rd (Hwy 97D) and Meadow Creek Road (Hwy 97C)","","","","50.487914","-120.82855","","Geographic Positioning System (NAD83)","","","","1027","metre","",NA,2012-04-24 10:50:31,2020-02-05 13:02:30,"Created by Laurie Lyons from 30 Southern Region, Kamloops","Updated by Laurie Lyons from 30 Southern Region, Kamloops",2012-04-24,"TRUE"
"E289511","OBS WELL 423 - HAT CREEK (AQ 133 1C; CONFLUENCE OF BONAPARTE R & HAT CR)","Well","Aquifer 133 1C. Near confluence of Bonaparte River & Hat Creek. Near Junction of Cariboo Hwy 97 N & Hwy 99. Historical Hat Creek Ranch.","","","","50.88614","-121.403926","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-04-24 11:14:29,2020-02-05 12:57:01,"Created by Laurie Lyons from 30 Southern Region, Kamloops","Updated by Laurie Lyons from 30 Southern Region, Kamloops",2012-03-09,"TRUE"
"E289512","OBS WELL 400 - HAT CREEK (AQ 134 1A; NEAR CONFLUENCE BONAPARTE R & HAT CR)","Well","Nested well 1 casing with 2 piezometer in Aquifer 134 1A. Deep piezometer is the obs well; shallow piezometer for monitoring purposes.Near confluence of Bonaparte River & Hat Creek. Near Junction of Cariboo Hwy 97 N & Hwy 99. Historical Hat Creek Ranch.","","","","50.8861","-121.4039","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-04-24 11:22:11,2020-04-03 15:26:39,"Created by Laurie Lyons from 30 Southern Region, Kamloops","Updated by Laurie Lyons from 30 Southern Region, Kamloops",2012-03-07,"TRUE"
"E289513","W15 MONITORING WELL BELL MINE PE1505","Well","Installed down-gradient from Dump 7 and up-gradient of Woolverton Bay. Completion Depth of 15.5m, well screen installed in bedrock. Permit amendment 2012 -GWMP","","","","54.99902","-126.21502","","Geographic Positioning System (NAD83)","","","1505","720","metre","",NA,2012-04-24 11:34:55,2012-04-24 14:31:13,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289514","W17 MONITORING WELL BELL MINE PE1505","Well","Installed down-gradient from the A-Frame Dupm and up-gradient of Woolverton Bay. Adjacent to W17B. Completion Depth of 15.5m, well screen installed in bedrock. Permit amendment 2012 - GWMP","","","","55.00427","-126.21457","","Geographic Positioning System (NAD83)","","","1505","717","metre","",NA,2012-04-24 11:38:28,2012-04-24 14:33:18,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289515","W17B MONITORING WELL BELL MINE PE1505","Well","Installed down-gradient from the A-Frame Dump and up-gradient of Woolverton Bay. Adjacent to W17. Completion Depth of 7.9m, well screen installed in natural clay. Permit amendment 2012 -GWMP","","","","55.00427","-126.21457","","Geographic Positioning System (NAD83)","","","1505","716","metre","",NA,2012-04-24 11:46:53,2012-04-24 14:35:06,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289516","W19 MONITORING WELL BELL MINE PE1505","Well","Well installed in the mine perimeter north and down-gradient from the A-Frame Dump. Adjacent to W19B. Completion Depth of 23.9m, well screen installed in natural clay till. Permit amendment 2012 -GWMP","","","","55.011222","-126.21738","","Geographic Positioning System (NAD83)","","","1505","729","metre","",NA,2012-04-24 13:18:29,2012-04-24 14:36:13,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289517","W19B MONITORING WELL BELL MINE PE1505","Well","Well installed in the mine perimeter north and down-gradient from the A-Frame Dump. Adjacent to W19. Completion Depth of 7m, well screen installed in natural clay till. Permit amendment 2012 - GWMP","","","","55.011222","-126.21738","","Geographic Positioning System (NAD83)","","","1505","729","metre","",NA,2012-04-24 13:20:57,2012-04-24 14:37:30,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289518","W22 MONITORING WELL BELL MINE PE1505","Well","Well installed in the mine perimeter north and down-gradient from the A-Frame Dump. Adjacent to W19. Completion Depth of 7m, well screen installed in natural clay till. Permit amendment 2012 - GWMP","","","","55.0131","-126.23521","","Geographic Positioning System (NAD83)","","","1505","777","metre","",NA,2012-04-24 13:22:38,2012-04-24 14:38:22,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289519","W23 MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property down-gradient from former plant site and up-gradient of Babine Lake. Adjacent to W23B. Completion Depth of 22.6m, well screen installed in bedrock. Permit amendment 2012 - GWMP","","","","54.99635","-126.24339","","Geographic Positioning System (NAD83)","","","1505","714","metre","",NA,2012-04-24 13:25:32,2012-04-24 14:39:12,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289520","W23B MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property down-gradient from former plant site & up-gradient of Babine Lake. Adjacent to W23. Completion Depth of 8.1m, well screen installed in silty sand & natural clay till. Permit amendment 2012- GWMP","","","","54.99635","-126.24339","","Geographic Positioning System (NAD83)","","","1505","714","metre","",NA,2012-04-24 13:29:13,2012-04-24 14:40:07,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289521","D4 MONITORING WELL BELL MINE PE1505","Well","Installed in the south west end if the main tailings impoundmet dam #1. Completion Depth of 37.2m, well screen installed in boulders & natural clay till (trace gravel/roots). Permit amendment 2012 -GWMP","","","","54.97993","-126.23482","","Geographic Positioning System (NAD83)","","","1505","764","metre","",NA,2012-04-24 14:00:41,2012-04-24 14:41:05,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289522","D10 MONITORING WELL BELL MINE PE1505","Well","Installed in the south east end if the main tailings impoundmet dam #3. Completion Depth of 35.1m, well screen installed in minerock &natural clay till. Well ends in bedrock (oxidized). Added as part of 2012 permit amendment Comments: Added as part of 2012 permit Amendment","","","","54.97781","-126.22061","","Geographic Positioning System (NAD83)","","","1505","791","metre","",NA,2012-04-24 14:04:01,2012-04-24 14:41:47,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289523","P25 MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property in the area of the former plant site and up-gradient of W23/W23B & Babine Lake. Completion Depth of 14m, well screen installed in bedrock. Added as part of 2012 permit amendment Comments: Added as part of 2012 permit Amendment","","","","54.99644","-126.24121","","Geographic Positioning System (NAD83)","","","1505","747","metre","",NA,2012-04-24 14:10:16,2012-04-24 14:42:22,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289524","P26 MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property in the area of the former plant site and up-gradient of W23/W23B & Babine Lake. Completion Depth of 17.3m, well screen installed in bedrock.  Added as part of 2012 permit amendment Comments: Added as part of 2012 permit Amendment","","","","54.9962","-126.2358","","Geographic Positioning System (NAD83)","","","1505","754","metre","",NA,2012-04-24 14:11:47,2012-04-24 14:42:57,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289525","P27 MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property in the area of the former plant site and up-gradient of W23/W23B & Babine Lake. Completion Depth of 23.3m, well screen installed in bedrock.  Added as part of 2012 permit amendment Comments: Added as part of 2012 permit Amendment","","","","54.99709","-126.2358","","Geographic Positioning System (NAD83)","","","1505","760","metre","",NA,2012-04-24 14:16:26,2012-04-24 14:43:34,"Created by Lisa Torunski from 60 Skeena","Updated by Lisa Torunski from 60 Skeena",2012-04-24,""
"E289526","P28 MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property in the area of the former plant site and up-gradient of W23/W23B & Babine Lake. Completion Depth of 12.8m, well screen installed in bedrock.   Added as part of 2012 permit amendment Comments: Added as part of 2012 permit Amendment","","","","54.99539","-126.23988","","Geographic Positioning System (NAD83)","","","1505","749","metre","",NA,2012-04-24 14:18:48,NA,"Created by Lisa Torunski from 60 Skeena","",2012-04-24,""
"E289527","P29 MONITORING WELL BELL MINE PE1505","Well","Installed on west side of the mine property in the area of the former plant site and up-gradient of W23/W23B & Babine Lake. Completion Depth of 14.9m, well screen installed in bedrock.   Added as part of 2012 permit amendment Comments: Added as part of 2012 permit Amendment","","","","54.99678","-126.2386","","Geographic Positioning System (NAD83)","","","1505","751","metre","",NA,2012-04-24 14:21:48,NA,"Created by Lisa Torunski from 60 Skeena","",2012-04-24,""
"E289528","R21 MONITORING WELL BELL MINE PE1505","Well","Installed on the north end of the North Rock Dump. Completion Depth of 36.1m, well screen installed in mine rock, sand and natural clay till. Permit amendment 2012 -GWMP","","","","55.01157","-126.23464","","Google Earth, Google Maps, or other Satellite Imagery","","","1505","","","",NA,2012-04-24 14:48:21,NA,"Created by Lisa Torunski from 60 Skeena","",2012-04-24,""
"E289529","LEDCOR LOG DEBARKING AND CHIIPING FACILITY IN PRINCETON; BC","Stack","","","","","49.466","-120.495","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,2012-04-25 08:49:18,2012-04-26 15:58:21,"Created by Database Link for EMA from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",2012-04-25,""
"E289530","LOG DEBARKING AND CHIPPING UNIT","Stack","","","","","49.466","-120.495","","Google Earth, Google Maps, or other Satellite Imagery","","","105782","","","",NA,2012-04-25 09:04:24,2012-04-26 15:58:21,"Created by Database Link for EMA from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",2012-04-25,""
"E289531","NOX BUBBLE","Stack","Daiber d-44-C/94-B-16","","","","56.79","-122.29","","Geographic Positioning System (NAD83)","","","106131","","","",NA,2012-04-25 14:06:07,2012-04-26 15:58:20,"Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission",2012-04-25,""
"E289549","W5 MONITORING WELL BELL MINE PE1505","Well","Installed down-gradient of the main tailings impoundment dam#1Added as a monitoring site in 2012 permit amendment - GWMP","","","","54.9798","-126.23675","","Geographic Positioning System (NAD83)","","","1505","722","metre","",NA,2012-04-26 08:54:46,NA,"Created by Lisa Torunski from 60 Skeena","",2012-04-26,""
"E289550","OBS WELL 394 - NANOOSE (NUTTAL DR.)","Well","2500 Nuttal Drive","","","","49.301","-124.19153","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-04-26 14:23:42,NA,"Created by Graeme Henderson from 10 Vancouver Island, Nanaimo","",2012-04-26,"TRUE"
"E289551","OBS WELL 395 - NANOOSE (RIVER`S EDGE DR.)","Well","900 River`s Edge Drive","","","","49.28063","-124.28066","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-04-26 14:33:20,2017-07-13 13:41:42,"Created by Graeme Henderson from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo",2012-04-26,"TRUE"
"E289552","MURRAY RIVER OFF COWIE CREEK ROAD","River, Stream, or Creek","Water quality monitoring station downstream from all mining activity on Murray River","","","","55.574167","-121.1875","","1:20,000 scale map (NAD83)","","","","","","",NA,2012-04-26 15:56:35,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2012-04-26,""
"E289553","WOLVERINE RIVER AT HIGHWAY CROSSING NEAR MOUTH","River, Stream, or Creek","Below highway crossing near where enters Murray River","","","","55.130556","-121.053056","","1:20,000 scale map (NAD83)","","","","","","",NA,2012-04-26 16:02:17,2013-09-16 11:04:02,"Created by James Jacklin from 70 Omineca-Peace, Prince George","Updated by James Jacklin from 70 Omineca-Peace, Prince George",2012-04-26,""
"E289554","FLATBED CREEK AT HIGHWAY CROSSING","River, Stream, or Creek","Water quality station near camping park, beside Tumbler Ridge","","","","55.119167","-121.018333","","1:20,000 scale map (NAD83)","","","","","","",NA,2012-04-26 16:08:21,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2012-04-26,""
"E289555","MURRAY RIVER UPSTREAM SITE AT BRIDGE CROSSING","River, Stream, or Creek","Upstream of all mining activity at the southern most bridge crossing","","","","54.902217","-121.222869","","1:20,000 scale map (NAD83)","","","","","","",NA,2012-04-26 16:09:38,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2012-04-26,""
"E289556","MURRAY RIVER DOWNSTREAM OF MINE ACTIVITY","River, Stream, or Creek","Site unknown","","","","55.169444","-121.169444","","1:20,000 scale map (NAD83)","","","","","","",NA,2012-04-26 16:11:01,NA,"Created by James Jacklin from 70 Omineca-Peace, Prince George","",2012-04-26,""
"E289569","CONUMA COAL WILLOW CREEK MINE (PE17042) - NORTH POND","Outfall","Sedimentation Pond Underflow Pipe Outlet. Discharge - Pine River.","","","","55.630311","-122.246725","","1:20,000 scale map (NAD83)","","","17042","","","",NA,2012-04-27 16:00:29,2017-07-27 10:24:26,"Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by Alan Gibson from 70 Omineca-Peace, Prince George",2012-04-27,""
"E289570","CONUMA COAL WILLOW CREEK MINE (PE17042) - 4N PIT","Outfall","Pit Drain outlet. Discharge - Ground, Rock Pit at Mine Closure.","","","","53.63055","-122.226666","","IMAP- 1:20,000 TRIM (NAD83)","","","17042","","","",NA,2012-04-27 16:08:46,2017-07-27 10:24:41,"Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by Alan Gibson from 70 Omineca-Peace, Prince George",2012-04-27,""
"E289609","WANETA EXPANSION GENERAL PARTNER LTD. (106130)","River, Stream, or Creek","dredging and temporary storage of contaminated sediments","","","","49.00672","-117.611","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-01 16:42:30,2012-05-03 15:59:03,"Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria",2012-05-01,""
"E289629","KAMLOOPS GOOSE LAKE","Air Quality","3805 Goose Lake Road","","","","50.588333","-120.401111","","Geographic Positioning System (NAD83)","","","","975","metre","",NA,2012-05-03 14:19:18,2013-12-30 09:37:16,"Created by Sharon Gunter from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops",2012-04-27,""
"E289649","LITTLE LAC DES ROCHES AT CENTRE","Lake or Pond","At the deepest part of the lake.","","","","51.499514","-120.625475","","Google Earth, Google Maps, or other Satellite Imagery","","","","1126","metre","",NA,2012-05-04 12:03:11,2012-05-04 12:11:46,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",2012-05-04,""
"E289650","NO. 1 ACID PLANT STACK","Stack","Lead/Zinc Smelter Acid Plant Stack","","","","49.101504","-117.720604","","Google Earth, Google Maps, or other Satellite Imagery","","","2692","45","metre","",NA,2012-05-04 14:22:57,2012-05-10 16:02:16,"Created by Database Link for EMA from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",2012-05-04,""
"E289669","DISPOSAL WELL","Well","8-31-81-17 W6M disposal well","","","","56.06343","-120.64087","","Google Earth, Google Maps, or other Satellite Imagery","","","106146","","","",NA,2012-05-07 11:37:27,2012-05-10 16:02:11,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-07,""
"E289670","ACC PRECIPITATION DISCHARGE","In-Plant","Surface discharge of accumulated precipitation","","","","56.06343","-120.64087","","Google Earth, Google Maps, or other Satellite Imagery","","","106146","","","",NA,2012-05-07 11:47:15,2012-05-10 16:02:13,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-07,""
"E289671","ACC PRECIP DISCHARGE","In-Plant","Surface discharge of accumulated precipitation","","","","56.06343","-120.64087","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,2012-05-07 12:08:48,2012-05-10 16:02:17,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-07,""
"E289672","INCINERATOR DISCHARGE","Stack","Discharge of air contaminants fron a tank vapour recovery system incinerator","","","","56.06343","-120.64087","","Google Earth, Google Maps, or other Satellite Imagery","","","106146","","","",NA,2012-05-07 12:23:22,2012-05-10 16:02:13,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-07,""
"E289689","OBS WELL 396 - NANOOSE (BALLENAS RD.)","Well","1809 Ballenas Road, Nanoose, BC","","","","49.3014","-124.2294","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-08 09:37:16,2012-08-01 14:06:14,"Created by Graeme Henderson from 10 Vancouver Island, Nanaimo","Updated by Bruce Boyd from 10 Vancouver Island, Nanaimo",2012-05-08,"TRUE"
"E289709","SWEETWATER_105466_B/G GW","Well","This is the EBA monitoring well, 390m U/G of the RIBs","","","","49.1791","-115.2387","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-09 08:13:02,2012-05-09 08:44:29,"Created by WENDY MURDOCH from 41 Kootenay, Cranbrook","Updated by WENDY MURDOCH from 41 Kootenay, Cranbrook",2012-05-09,""
"E289710","SWEETWATER_105466_D/G; MW 09-01","Well","35m SW of RIB","","","","49.1763","-115.2427","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-09 08:16:06,2012-05-09 08:46:15,"Created by WENDY MURDOCH from 41 Kootenay, Cranbrook","Updated by WENDY MURDOCH from 41 Kootenay, Cranbrook",2012-05-09,""
"E289711","SWEETWATER_105466_D/G; MW 09-02","Well","65m SW of RIBs","","","","49.1762","-115.2418","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-09 08:19:08,2012-05-09 08:41:53,"Created by WENDY MURDOCH from 41 Kootenay, Cranbrook","Updated by WENDY MURDOCH from 41 Kootenay, Cranbrook",2012-05-09,""
"E289712","SWEETWATER_105466_D/G; MW 09-03","Well","265m S of RIBs","","","","49.1743","-115.2411","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-09 08:22:16,2012-05-09 08:38:13,"Created by WENDY MURDOCH from 41 Kootenay, Cranbrook","Updated by WENDY MURDOCH from 41 Kootenay, Cranbrook",2012-05-09,""
"E289713","SWEETWATER_105466_D/G; MW 09-04","Well","155m S of RIBs","","","","49.1758","-115.2441","","Geographic Positioning System (NAD83)","","","","","","",NA,2012-05-09 08:24:26,2012-05-09 08:39:28,"Created by WENDY MURDOCH from 41 Kootenay, Cranbrook","Updated by WENDY MURDOCH from 41 Kootenay, Cranbrook",2012-05-09,""
"E289715","FOUR (4) 3356 KW WAUKESHA 16V-AT275GL COMPRESSORS","Stack","","","","","59.4754","-122.3367","","Geographic Positioning System (NAD83)","","","100503","","","",NA,2012-05-09 10:39:31,2012-05-10 16:02:14,"Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission",2012-05-09,""
"E289717","HAZELTINE CREEK DISCHARGE","Outfall","Discharge of mine water to Hazeltine Creek","","","","52.5225","-121.587111","","Geographic Positioning System (NAD83)","","","11678","","","",NA,2012-05-09 16:30:21,2012-05-10 16:02:15,"Created by Database Link for EMA from 50 Cariboo, Williams Lake","Updated by  EMS from 50 Cariboo, Williams Lake",2012-05-09,""
"E289729","BIRCH LAKE @ DEEPEST POINT","Lake or Pond","","","","","51.453128","-120.503075","","Google Earth, Google Maps, or other Satellite Imagery","","","","1126","metre","",NA,2012-05-10 11:22:59,NA,"Created by Marg Sidney from 30 Southern Region, Kamloops","",2012-05-10,""
"E289730","AKIE MINE PORTAL SEDIMENTATION POND","Outfall","SEDIMENTATION POND","","","","57.37","-124.84","","IMAP- 1:20,000 TRIM (NAD83)","","","105788; 106429","","","",NA,2012-05-10 11:49:28,NA,"Created by Database Link for EMA from 70 Omineca-Peace, Prince George","",2012-05-10,""
"E289733","AKIE MINE WASTE ROCK DUMP POND","Outfall","Sedimentation Pond","","","","57.4","-124.8","","Google Earth, Google Maps, or other Satellite Imagery","","","105788; 106429","","","",NA,2012-05-10 12:14:08,NA,"Created by Database Link for EMA from 70 Omineca-Peace, Prince George","",2012-05-10,""
"E289734","NORTH PEACE REGIONAL MUNICIPAL SOLID WASTE LANDFILL","Landfill","","","","","56.21545","-120.9064","","Google Earth, Google Maps, or other Satellite Imagery","","","106160","","","",NA,2012-05-10 13:16:35,2012-05-10 16:02:16,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-10,""
"E289749","NORTH PEACE REGIONAL MUNICPAL SOLID WASTE LANDFILL (AIR CURTAIN)","Air Quality","","","","","56.21545","-120.9064","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","",NA,2012-05-10 16:04:00,2012-05-17 16:03:38,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-10,""
"E289770","NORTH PEACE REGIONAL MUNICIPAL SOLID WASTE LANDFILL (AIR)","Air Quality","","","","","56.21545","-120.9064","","Google Earth, Google Maps, or other Satellite Imagery","","","106160","","","",NA,2012-05-11 10:05:47,2012-05-17 16:03:27,"Created by Database Link for EMA from 72 Omineca-Peace, Fort St. John","Updated by  EMS from 72 Omineca-Peace, Fort St. John",2012-05-11,""
"E289771","WINDCHIMES MOBILE HOME PARK LTD.","Tile Field","45 unit manufactured home park","","","","50.7088","-120.3409","","Google Earth, Google Maps, or other Satellite Imagery","","","106056","360","metre","",NA,2012-05-11 16:05:05,2012-05-17 16:03:29,"Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops",2012-05-11,""
"E289791","JACKSONS HOLE @ DEEPEST PT.","Lake or Pond","deepest part of the lake a little south of center (50`)","","","","52.429142","-122.072075","","Google Earth, Google Maps, or other Satellite Imagery","","","","970","metre","",NA,2012-05-14 13:49:04,2017-07-13 13:41:42,"Created by Chris Swan from 50 Cariboo, Williams Lake","Updated by  EMS from 50 Cariboo, Williams Lake",2012-05-14,""
"E289792","JACKSONS HOLE @ SOUTH END","Lake or Pond","","","","","52.425519","-122.071036","","Google Earth, Google Maps, or other Satellite Imagery","","","","970","metre","",NA,2012-05-14 13:52:11,NA,"Created by Chris Swan from 50 Cariboo, Williams Lake","",2012-05-14,""
